"idx","full_path","rel_path","top_dir","parent_rel","file_name","stem","ext","size","mtime_utc","sha256","reason_flags","keep_score"
"18735","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\220\66","VJMsg\J11B钢管\5314.B.035\035\220\66","VJMsg","VJMsg\J11B钢管\5314.B.035\035\220","66","66","","5445","2023-09-23T02:27:24.0000000Z","D5EEE0F1D08456BAE2DBF845435155E3F5C4F9432DEE8C00C2598F12161767C4","numeric_name|short_name","284"
"18736","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\220\68","VJMsg\J11B钢管\5314.B.035\035\220\68","VJMsg","VJMsg\J11B钢管\5314.B.035\035\220","68","68","","5445","2023-09-23T02:28:32.0000000Z","D7628A7F00E66A7BE0E2ADA2BD48F75E6A5172E1BF783F907E3AF071017C75CA","numeric_name|short_name","284"
"18737","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\220\69","VJMsg\J11B钢管\5314.B.035\035\220\69","VJMsg","VJMsg\J11B钢管\5314.B.035\035\220","69","69","","7245","2022-09-12T03:25:00.0000000Z","A1473D082D3A5EC3CC51E16C1933A858EC8D015D7F3470AFF2782982794A41D1","numeric_name|short_name","284"
"18738","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\220\70","VJMsg\J11B钢管\5314.B.035\035\220\70","VJMsg","VJMsg\J11B钢管\5314.B.035\035\220","70","70","","7245","2022-09-12T03:24:34.0000000Z","ADE28E508144C3CB0DFC1CFED30ECA442C8203F94FB81B0853A66A0D5E4EE289","numeric_name|short_name","284"
"18739","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\220\72","VJMsg\J11B钢管\5314.B.035\035\220\72","VJMsg","VJMsg\J11B钢管\5314.B.035\035\220","72","72","","9045","2022-09-12T03:24:06.0000000Z","8B83F1570F57CBBDFA3A3AE7E0ECA24B46A6335FFD9D76F0AA9E19DB08B38499","numeric_name|short_name","284"
"18740","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\220\75","VJMsg\J11B钢管\5314.B.035\035\220\75","VJMsg","VJMsg\J11B钢管\5314.B.035\035\220","75","75","","9045","2023-09-23T02:33:26.0000000Z","D0D4B1C2F57202DD26832C875EA24D30E862BE14FD992DDED581EBC43B7B5499","numeric_name|short_name","284"
"18741","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\220\76","VJMsg\J11B钢管\5314.B.035\035\220\76","VJMsg","VJMsg\J11B钢管\5314.B.035\035\220","76","76","","9045","2022-09-12T03:23:36.0000000Z","3B4FE11BF0BD77DC0F4F68ECA60222EC9B1FD9861BA3451DBEFBE99BA2DD6A30","numeric_name|short_name","284"
"18742","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\220\9","VJMsg\J11B钢管\5314.B.035\035\220\9","VJMsg","VJMsg\J11B钢管\5314.B.035\035\220","9","9","","9045","2022-09-23T09:24:26.0000000Z","E69D4D6BDC51AD0FEC354933BDE7AF194A3CBCE652521A5C1AFE68E6DB93C482","numeric_name|short_name","283"
"18743","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\220\939","VJMsg\J11B钢管\5314.B.035\035\220\939","VJMsg","VJMsg\J11B钢管\5314.B.035\035\220","939","939","","9045","2022-09-12T03:29:44.0000000Z","C0C3F141CB1EDA2AEB45D1C29C46A50E2AF4EEF601D9AE1F8ECA85BB166B568E","numeric_name|short_name","285"
"18744","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\220\945","VJMsg\J11B钢管\5314.B.035\035\220\945","VJMsg","VJMsg\J11B钢管\5314.B.035\035\220","945","945","","9045","2022-10-25T08:26:00.0000000Z","D90B11D5F5C46B710F88C62E3A3FA8870D79B46277372D9C6D3FD144D1055F0C","numeric_name|short_name","285"
"18745","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\220\J11B.5314.B.220.903","VJMsg\J11B钢管\5314.B.035\035\220\J11B.5314.B.220.903","VJMsg","VJMsg\J11B钢管\5314.B.035\035\220","J11B.5314.B.220.903","J11B.5314.B.220",".903","9045","2017-02-23T02:35:26.0000000Z","E27FADBA949CE44B44E96CEA5C17AFD60C4D6DF27A91709F71E5FF0D8EC72D96","","51"
"18746","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\220\J11B.5314.B.220.939","VJMsg\J11B钢管\5314.B.035\035\220\J11B.5314.B.220.939","VJMsg","VJMsg\J11B钢管\5314.B.035\035\220","J11B.5314.B.220.939","J11B.5314.B.220",".939","9045","2017-02-15T05:01:00.0000000Z","C0C3F141CB1EDA2AEB45D1C29C46A50E2AF4EEF601D9AE1F8ECA85BB166B568E","","51"
"18747","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\220\J11B.5314.B.220.945","VJMsg\J11B钢管\5314.B.035\035\220\J11B.5314.B.220.945","VJMsg","VJMsg\J11B钢管\5314.B.035\035\220","J11B.5314.B.220.945","J11B.5314.B.220",".945","9045","2017-02-15T05:16:02.0000000Z","D90B11D5F5C46B710F88C62E3A3FA8870D79B46277372D9C6D3FD144D1055F0C","","51"
"18748","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\220\J11B.5314.B.220.961","VJMsg\J11B钢管\5314.B.035\035\220\J11B.5314.B.220.961","VJMsg","VJMsg\J11B钢管\5314.B.035\035\220","J11B.5314.B.220.961","J11B.5314.B.220",".961","9045","2017-02-15T03:11:22.0000000Z","97896465D91F504CEC9C5A15F5E97A6251EB60B06DB49E0A2E2199B5444E601C","","51"
"18749","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\220\J11B.5314.B.220.962","VJMsg\J11B钢管\5314.B.035\035\220\J11B.5314.B.220.962","VJMsg","VJMsg\J11B钢管\5314.B.035\035\220","J11B.5314.B.220.962","J11B.5314.B.220",".962","9045","2017-02-15T05:58:14.0000000Z","6C0C13B42C81C426EF02DD08CC3C98F374DA33B9DD844552D68298BDA3987B22","","51"
"18750","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\225\13","VJMsg\J11B钢管\5314.B.035\035\225\13","VJMsg","VJMsg\J11B钢管\5314.B.035\035\225","13","13","","5445","2023-09-23T02:37:46.0000000Z","C569F01B5136B9C6FAC03BA0CE660E3CF8AF5296F9206F44432B38A62DAE5BE3","numeric_name|short_name","284"
"18751","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\225\14","VJMsg\J11B钢管\5314.B.035\035\225\14","VJMsg","VJMsg\J11B钢管\5314.B.035\035\225","14","14","","9045","2022-09-23T06:57:10.0000000Z","F9DDB8823A2C0C5C25364A4684EFAD9BB7136EEA2E46FB79BDE0480A38DFC86C","numeric_name|short_name","284"
"18752","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\225\2","VJMsg\J11B钢管\5314.B.035\035\225\2","VJMsg","VJMsg\J11B钢管\5314.B.035\035\225","2","2","","9045","2022-09-23T05:54:24.0000000Z","E77812B32B358E086C8D8B37347185E1F0EDFABB59050B5A3A79096D4A8F13A8","numeric_name|short_name","283"
"18753","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\225\22","VJMsg\J11B钢管\5314.B.035\035\225\22","VJMsg","VJMsg\J11B钢管\5314.B.035\035\225","22","22","","5445","2023-09-16T01:31:52.0000000Z","39164C6582A3AA9FD7D40B677FD8B8414A7B6F7D1663DC1609F5080330EE9FC4","numeric_name|short_name","284"
"18754","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\225\3","VJMsg\J11B钢管\5314.B.035\035\225\3","VJMsg","VJMsg\J11B钢管\5314.B.035\035\225","3","3","","5445","2023-09-23T02:41:16.0000000Z","5B7247A0EAEE829E470E5B259ACE0993F66759D94242A1A7D3F0DC3D155DC14C","numeric_name|short_name","283"
"18755","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\225\33","VJMsg\J11B钢管\5314.B.035\035\225\33","VJMsg","VJMsg\J11B钢管\5314.B.035\035\225","33","33","","9045","2022-09-23T06:13:18.0000000Z","32370F4C7252D3518E8EAD60DB75F3810E9E36BC5A6E3A2A7876220D4BF0E8ED","numeric_name|short_name","284"
"18756","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\225\34","VJMsg\J11B钢管\5314.B.035\035\225\34","VJMsg","VJMsg\J11B钢管\5314.B.035\035\225","34","34","","9045","2022-09-23T06:42:28.0000000Z","EF966472B41571FCE857D1C501E4EE725651B800246D6BC3856F7CC15522EF1D","numeric_name|short_name","284"
"18757","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\225\39","VJMsg\J11B钢管\5314.B.035\035\225\39","VJMsg","VJMsg\J11B钢管\5314.B.035\035\225","39","39","","5445","2023-09-16T01:23:20.0000000Z","C5335E701F094BBFF4D72A2A2D5251CAD178AF90CB301AF7E62B730B1580C221","numeric_name|short_name","284"
"18758","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\225\4","VJMsg\J11B钢管\5314.B.035\035\225\4","VJMsg","VJMsg\J11B钢管\5314.B.035\035\225","4","4","","5445","2023-11-08T08:32:18.0000000Z","68A45761C76AC7D6A2B49EC4194F9E8B2A6E165A280396F5BBB5FFE00D21E5E4","numeric_name|short_name","283"
"18759","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\225\41","VJMsg\J11B钢管\5314.B.035\035\225\41","VJMsg","VJMsg\J11B钢管\5314.B.035\035\225","41","41","","9045","2022-09-23T06:04:42.0000000Z","3131A038FEB19A5D1DF58F8B5E2AF5FB08088DD83E633A578D2A969FE71AC6FC","numeric_name|short_name","284"
"18760","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\225\51","VJMsg\J11B钢管\5314.B.035\035\225\51","VJMsg","VJMsg\J11B钢管\5314.B.035\035\225","51","51","","9045","2022-10-18T10:18:46.0000000Z","5F4620C15EFBF9ACD2104A250B81B34AC55E1EF39743998341DA41187736D1CC","numeric_name|short_name","284"
"18761","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\225\52","VJMsg\J11B钢管\5314.B.035\035\225\52","VJMsg","VJMsg\J11B钢管\5314.B.035\035\225","52","52","","9045","2022-09-23T06:03:02.0000000Z","3EE5A561B34296084E38D382B2B78EC8940C743B1EDD5369157546334ED53A79","numeric_name|short_name","284"
"18762","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\225\53","VJMsg\J11B钢管\5314.B.035\035\225\53","VJMsg","VJMsg\J11B钢管\5314.B.035\035\225","53","53","","9045","2022-10-10T04:46:16.0000000Z","79E3960B3CCA17FEED6F0D01D1DA581E8CEEB421A726348A70A86A1687ED4024","numeric_name|short_name","284"
"18763","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\225\55","VJMsg\J11B钢管\5314.B.035\035\225\55","VJMsg","VJMsg\J11B钢管\5314.B.035\035\225","55","55","","9045","2022-09-23T09:52:28.0000000Z","6CFB68CACD248771A803AC51182B36AF6BD1C5EC07A2E38532888603A931F2A7","numeric_name|short_name","284"
"18764","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\225\56","VJMsg\J11B钢管\5314.B.035\035\225\56","VJMsg","VJMsg\J11B钢管\5314.B.035\035\225","56","56","","9045","2022-10-25T01:29:32.0000000Z","FE72E40DBE14825B82965C58346AAAA1D13EC0E3BFBBE617F65D7E1588365E54","numeric_name|short_name","284"
"18765","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\225\59","VJMsg\J11B钢管\5314.B.035\035\225\59","VJMsg","VJMsg\J11B钢管\5314.B.035\035\225","59","59","","7245","2022-10-18T09:01:00.0000000Z","7A29F24614E9D7B633116781616EF9B0AC988C0CF1303034D16CFA07C0320CAC","numeric_name|short_name","284"
"18766","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\225\68","VJMsg\J11B钢管\5314.B.035\035\225\68","VJMsg","VJMsg\J11B钢管\5314.B.035\035\225","68","68","","9045","2022-10-18T10:49:44.0000000Z","94936C0C98F22B30DC5D3DFECF202FF717D9D8366F0F453C31F4EAD34CC47C21","numeric_name|short_name","284"
"18767","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\225\70","VJMsg\J11B钢管\5314.B.035\035\225\70","VJMsg","VJMsg\J11B钢管\5314.B.035\035\225","70","70","","9045","2022-09-23T09:11:42.0000000Z","D8EEC947C09098849B188B0DA8DBA8F9F9C9D69D598EDAB20255B39ADB42B0B0","numeric_name|short_name","284"
"18768","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\225\943","VJMsg\J11B钢管\5314.B.035\035\225\943","VJMsg","VJMsg\J11B钢管\5314.B.035\035\225","943","943","","7245","2022-09-23T05:06:36.0000000Z","ACAE8CBE97CB581E434803EADBFE0CD7B89C90FA10E45528627B3B51E97BC144","numeric_name|short_name","285"
"18769","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\225\960","VJMsg\J11B钢管\5314.B.035\035\225\960","VJMsg","VJMsg\J11B钢管\5314.B.035\035\225","960","960","","9045","2022-09-23T05:13:02.0000000Z","EC1327733E18B3862E469401D90815F51F20653773F3326F5480F7678DF9AB6C","numeric_name|short_name","285"
"18770","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\225\J11B.5314.B.225.943","VJMsg\J11B钢管\5314.B.035\035\225\J11B.5314.B.225.943","VJMsg","VJMsg\J11B钢管\5314.B.035\035\225","J11B.5314.B.225.943","J11B.5314.B.225",".943","7245","2014-08-22T06:11:04.0000000Z","ACAE8CBE97CB581E434803EADBFE0CD7B89C90FA10E45528627B3B51E97BC144","","51"
"18771","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\225\J11B.5314.B.225.960","VJMsg\J11B钢管\5314.B.035\035\225\J11B.5314.B.225.960","VJMsg","VJMsg\J11B钢管\5314.B.035\035\225","J11B.5314.B.225.960","J11B.5314.B.225",".960","9045","2017-02-23T02:10:16.0000000Z","EC1327733E18B3862E469401D90815F51F20653773F3326F5480F7678DF9AB6C","","51"
"18772","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\325\11","VJMsg\J11B钢管\5314.B.035\035\325\11","VJMsg","VJMsg\J11B钢管\5314.B.035\035\325","11","11","","9045","2022-09-23T08:53:26.0000000Z","3C3F8B851E5F99029AAD2BBB9C33B73D671E5A17668796A5DDE5652552A4F9FC","numeric_name|short_name","284"
"18773","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\325\12","VJMsg\J11B钢管\5314.B.035\035\325\12","VJMsg","VJMsg\J11B钢管\5314.B.035\035\325","12","12","","9045","2022-09-23T09:46:56.0000000Z","9CBF7876ECB0045CFDA5556A98D76DC4D903450ADD64110646E2CD1886C2525D","numeric_name|short_name","284"
"18774","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\325\13","VJMsg\J11B钢管\5314.B.035\035\325\13","VJMsg","VJMsg\J11B钢管\5314.B.035\035\325","13","13","","9045","2022-09-23T05:47:46.0000000Z","73A759ED44B556188CDEA3FE72E363B6A6A134A73A3CABD92EC08F0579AC33BD","numeric_name|short_name","284"
"18775","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\325\14","VJMsg\J11B钢管\5314.B.035\035\325\14","VJMsg","VJMsg\J11B钢管\5314.B.035\035\325","14","14","","9045","2022-09-23T06:19:00.0000000Z","432423DE7BB8733079A48D95761DC89F584CE821B0B55955FED04F337C11BC27","numeric_name|short_name","284"
"18776","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\325\17","VJMsg\J11B钢管\5314.B.035\035\325\17","VJMsg","VJMsg\J11B钢管\5314.B.035\035\325","17","17","","9045","2022-09-23T05:56:28.0000000Z","60018E8138FABF46B0677F52412AAFB6BB894490109117B104F54E4A7B1EA5E0","numeric_name|short_name","284"
"18777","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\325\18","VJMsg\J11B钢管\5314.B.035\035\325\18","VJMsg","VJMsg\J11B钢管\5314.B.035\035\325","18","18","","9045","2022-09-23T06:30:04.0000000Z","6F74404F418993C18C66A857E992E5438AAE37E64BC57D0196B10F91F5D76969","numeric_name|short_name","284"
"18778","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\325\21","VJMsg\J11B钢管\5314.B.035\035\325\21","VJMsg","VJMsg\J11B钢管\5314.B.035\035\325","21","21","","5445","2024-03-21T11:41:54.0000000Z","FC168408E20AE811D179578387DFC5A05C398509A88B852CF307EDC19EB486C6","numeric_name|short_name","284"
"18779","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\325\22","VJMsg\J11B钢管\5314.B.035\035\325\22","VJMsg","VJMsg\J11B钢管\5314.B.035\035\325","22","22","","9045","2022-09-23T09:51:26.0000000Z","B411F0FAA7B92A13A8DCCF404EE6F28A014FFA9AB53CBACFC316D9947D883088","numeric_name|short_name","284"
"18780","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\325\26","VJMsg\J11B钢管\5314.B.035\035\325\26","VJMsg","VJMsg\J11B钢管\5314.B.035\035\325","26","26","","5445","2023-09-23T02:48:16.0000000Z","3DAC1E082B5C5A7FB806F5744B4EDDC5C0A4A5A6E48C1B23CEB812B00BC0CE7A","numeric_name|short_name","284"
"18781","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\325\28","VJMsg\J11B钢管\5314.B.035\035\325\28","VJMsg","VJMsg\J11B钢管\5314.B.035\035\325","28","28","","9045","2022-09-23T09:45:24.0000000Z","FDD6CD7E69F8B15BD672D09CF2B25855B2A9D5AD32B141B1FDA76F7EBE68835B","numeric_name|short_name","284"
"18782","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\325\29","VJMsg\J11B钢管\5314.B.035\035\325\29","VJMsg","VJMsg\J11B钢管\5314.B.035\035\325","29","29","","9045","2022-09-23T06:04:06.0000000Z","5AD94447B40082B5313961AACAA8EA019F60F1D9952BCB98799512A427997435","numeric_name|short_name","284"
"18783","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\325\30","VJMsg\J11B钢管\5314.B.035\035\325\30","VJMsg","VJMsg\J11B钢管\5314.B.035\035\325","30","30","","9045","2022-09-23T05:47:10.0000000Z","186B028E976538251D85FC181CA491A087FC246FF575A594FED61F99712CC70B","numeric_name|short_name","284"
"18784","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\325\31","VJMsg\J11B钢管\5314.B.035\035\325\31","VJMsg","VJMsg\J11B钢管\5314.B.035\035\325","31","31","","9045","2022-09-23T06:23:16.0000000Z","7A10DC7E19CED27F37926B33ABADF8468DDB10D7A23D6D87C25B4780F7771163","numeric_name|short_name","284"
"18785","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\325\32","VJMsg\J11B钢管\5314.B.035\035\325\32","VJMsg","VJMsg\J11B钢管\5314.B.035\035\325","32","32","","5445","2023-09-16T01:35:26.0000000Z","1C3337EDA5299B9B22602DF16DBA4DE4D4CE8D59511C6B8C40451DE9789F4D00","numeric_name|short_name","284"
"18786","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\325\33","VJMsg\J11B钢管\5314.B.035\035\325\33","VJMsg","VJMsg\J11B钢管\5314.B.035\035\325","33","33","","9045","2022-09-23T05:59:42.0000000Z","26A434F5E2653BE1445AFCDBBA199DF93820D4C5BBEBE878A439B012EDB079A5","numeric_name|short_name","284"
"18787","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\325\34","VJMsg\J11B钢管\5314.B.035\035\325\34","VJMsg","VJMsg\J11B钢管\5314.B.035\035\325","34","34","","9045","2022-09-23T09:12:22.0000000Z","E127F29E5553D940875ACA3845990391A3184EA08EDB4857C86BA27AA70CF7B9","numeric_name|short_name","284"
"18788","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\325\39","VJMsg\J11B钢管\5314.B.035\035\325\39","VJMsg","VJMsg\J11B钢管\5314.B.035\035\325","39","39","","9045","2022-09-23T09:50:58.0000000Z","808717A9A84A5B0591B0B298EDAE70B7F535865519EE578D5E50EF96F5F8B726","numeric_name|short_name","284"
"18789","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\325\41","VJMsg\J11B钢管\5314.B.035\035\325\41","VJMsg","VJMsg\J11B钢管\5314.B.035\035\325","41","41","","9045","2022-09-23T08:53:38.0000000Z","CED20C8ECE1948FDA5961BE48E93ACDD252AE9F332E366CA384A03221DA58D26","numeric_name|short_name","284"
"18790","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\325\43","VJMsg\J11B钢管\5314.B.035\035\325\43","VJMsg","VJMsg\J11B钢管\5314.B.035\035\325","43","43","","9045","2022-09-23T06:13:50.0000000Z","D57129F778BD3DE8AC56CEF21F7B502884FFB3A19DD90576208647F899DFCC87","numeric_name|short_name","284"
"18791","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\325\44","VJMsg\J11B钢管\5314.B.035\035\325\44","VJMsg","VJMsg\J11B钢管\5314.B.035\035\325","44","44","","9045","2022-09-23T06:23:58.0000000Z","F60E837429FCC5ED11EA7E67A49E8FD22CF0747249F9CBED08E8F1919A240107","numeric_name|short_name","284"
"18792","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\325\45","VJMsg\J11B钢管\5314.B.035\035\325\45","VJMsg","VJMsg\J11B钢管\5314.B.035\035\325","45","45","","9045","2022-10-10T05:38:28.0000000Z","D61321B0CCB9E0036B2E749050D9E5E1BCFDBBB1401DFC39292B3DC2A295AB58","numeric_name|short_name","284"
"18793","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\325\48","VJMsg\J11B钢管\5314.B.035\035\325\48","VJMsg","VJMsg\J11B钢管\5314.B.035\035\325","48","48","","9045","2022-09-23T09:06:38.0000000Z","42A717ED66D03D624E98DC6E2C9078C510321C839E74F2F0BFD9ECB4E5F19371","numeric_name|short_name","284"
"18794","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\325\49","VJMsg\J11B钢管\5314.B.035\035\325\49","VJMsg","VJMsg\J11B钢管\5314.B.035\035\325","49","49","","9045","2022-09-23T09:37:56.0000000Z","DFC9F31F26F74CCBA3B4B0C887E14B8FA6A57FA4DFD9327F653773768ACB5A81","numeric_name|short_name","284"
"18795","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\325\50","VJMsg\J11B钢管\5314.B.035\035\325\50","VJMsg","VJMsg\J11B钢管\5314.B.035\035\325","50","50","","9045","2022-10-10T05:50:26.0000000Z","10991E7616B07432ED0212A965FA104C2FB70E49359AA07B5E773407FCF13862","numeric_name|short_name","284"
"18796","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\5314.B.035\035\325\52","VJMsg\J11B钢管\5314.B.035\035\325\52","VJMsg","VJMsg\J11B钢管\5314.B.035\035\325","52","52","","9045","2022-09-23T06:48:54.0000000Z","FB04F9B7308F91876F4B070721A4D8F7BA92999AE394DD1AB17A6BDFB9A61FA5","numeric_name|short_name","284"
