"file_name","file_count","unique_hash_count","same_content_all","sample_paths"
"30 11.5314.K.815.980","2","1","YES","VJMsg\30 11.5314.K.815.980 | VJMsg\30 11\30 11.5314\815\LV\30 11.5314.K.815.980"
"30 11.5314.K.815.979","2","1","YES","VJMsg\30 11.5314.K.815.979 | VJMsg\30 11\30 11.5314\815\LV\30 11.5314.K.815.979"
"30 11.5314.K.815.978","2","1","YES","VJMsg\30 11.5314.K.815.978 | VJMsg\30 11\30 11.5314\815\LV\30 11.5314.K.815.978"
"30 11.5314.K.820.901","2","1","YES","VJMsg\30 11.5314.K.820.901 | VJMsg\30 11\30 11.5314\820\30 11.5314.K.820.901"
"30 11.5314.K.815.994","2","1","YES","VJMsg\30 11.5314.K.815.994 | VJMsg\30 11\30 11.5314\815\30 11.5314.K.815.994"
"30 11.5314.K.815.993","2","1","YES","VJMsg\30 11.5314.K.815.993 | VJMsg\30 11\30 11.5314\815\30 11.5314.K.815.993"
"30 11.5314.K.900.901","2","1","YES","VJMsg\30 11.5314.K.900.901 | VJMsg\30 11\30 11.5314\900\30 11.5314.K.900.901"
"30 11.5314.K.820.903","2","1","YES","VJMsg\30 11.5314.K.820.903 | VJMsg\30 11\30 11.5314\820\LV\30 11.5314.K.820.903"
"30 11.5314.K.820.902","2","1","YES","VJMsg\30 11.5314.K.820.902 | VJMsg\30 11\30 11.5314\820\30 11.5314.K.820.902"
"30 11.5314.K.815.989","2","1","YES","VJMsg\30 11.5314.K.815.989 | VJMsg\30 11\30 11.5314\815\30 11.5314.K.815.989"
"30 11.5314.K.815.988","2","1","YES","VJMsg\30 11.5314.K.815.988 | VJMsg\30 11\30 11.5314\815\30 11.5314.K.815.988"
"30 11.5314.K.815.987","2","1","YES","VJMsg\30 11.5314.K.815.987 | VJMsg\30 11\30 11.5314\815\30 11.5314.K.815.987"
"30 11.5314.K.815.992","2","1","YES","VJMsg\30 11.5314.K.815.992 | VJMsg\30 11\30 11.5314\815\LV\30 11.5314.K.815.992"
"30 11.5314.K.815.991","2","1","YES","VJMsg\30 11.5314.K.815.991 | VJMsg\30 11\30 11.5314\815\30 11.5314.K.815.991"
"30 11.5314.K.815.990","2","1","YES","VJMsg\30 11.5314.K.815.990 | VJMsg\30 11\30 11.5314\815\30 11.5314.K.815.990"
"30 11.5314.K.815.958","2","1","YES","VJMsg\30 11.5314.K.815.958 | VJMsg\30 11\30 11.5314\815\30 11.5314.K.815.958"
"30 11.5314.K.815.957","2","1","YES","VJMsg\30 11.5314.K.815.957 | VJMsg\30 11\30 11.5314\815\30 11.5314.K.815.957"
"30 11.5314.K.815.956","2","1","YES","VJMsg\30 11.5314.K.815.956 | VJMsg\30 11\30 11.5314\815\30 11.5314.K.815.956"
"30 11.5314.K.815.961","2","1","YES","VJMsg\30 11.5314.K.815.961 | VJMsg\30 11\30 11.5314\815\30 11.5314.K.815.961"
"30 11.5314.K.815.960","2","1","YES","VJMsg\30 11.5314.K.815.960 | VJMsg\30 11\30 11.5314\815\30 11.5314.K.815.960"
"30 11.5314.K.815.959","2","1","YES","VJMsg\30 11.5314.K.815.959 | VJMsg\30 11\30 11.5314\815\30 11.5314.K.815.959"
"30 11.5314.K.815.947","2","1","YES","VJMsg\30 11.5314.K.815.947 | VJMsg\30 11\30 11.5314\815\LV\30 11.5314.K.815.947"
"30 11.5314.K.815.946","2","1","YES","VJMsg\30 11.5314.K.815.946 | VJMsg\30 11\30 11.5314\815\LV\30 11.5314.K.815.946"
"30 11.5314.K.815.945","2","1","YES","VJMsg\30 11.5314.K.815.945 | VJMsg\30 11\30 11.5314\815\LV\30 11.5314.K.815.945"
"30 11.5314.K.815.955","2","1","YES","VJMsg\30 11.5314.K.815.955 | VJMsg\30 11\30 11.5314\815\30 11.5314.K.815.955"
"30 11.5314.K.815.954","2","1","YES","VJMsg\30 11.5314.K.815.954 | VJMsg\30 11\30 11.5314\815\LV\30 11.5314.K.815.954"
"30 11.5314.K.815.953","2","1","YES","VJMsg\30 11.5314.K.815.953 | VJMsg\30 11\30 11.5314\815\LV\30 11.5314.K.815.953"
"30 11.5314.K.815.970","2","1","YES","VJMsg\30 11.5314.K.815.970 | VJMsg\30 11\30 11.5314\815\30 11.5314.K.815.970"
"30 11.5314.K.815.969","2","1","YES","VJMsg\30 11.5314.K.815.969 | VJMsg\30 11\30 11.5314\815\30 11.5314.K.815.969"
"30 11.5314.K.815.968","2","1","YES","VJMsg\30 11.5314.K.815.968 | VJMsg\30 11\30 11.5314\815\30 11.5314.K.815.968"
"30 11.5314.K.815.974","2","1","YES","VJMsg\30 11.5314.K.815.974 | VJMsg\30 11\30 11.5314\815\30 11.5314.K.815.974"
"30 11.5314.K.815.973","2","1","YES","VJMsg\30 11.5314.K.815.973 | VJMsg\30 11\30 11.5314\815\LV\30 11.5314.K.815.973"
"30 11.5314.K.815.972","2","1","YES","VJMsg\30 11.5314.K.815.972 | VJMsg\30 11\30 11.5314\815\LV\30 11.5314.K.815.972"
"30 11.5314.K.815.964","2","1","YES","VJMsg\30 11.5314.K.815.964 | VJMsg\30 11\30 11.5314\815\30 11.5314.K.815.964"
"30 11.5314.K.815.963","2","1","YES","VJMsg\30 11.5314.K.815.963 | VJMsg\30 11\30 11.5314\815\30 11.5314.K.815.963"
"30 11.5314.K.815.962","2","1","YES","VJMsg\30 11.5314.K.815.962 | VJMsg\30 11\30 11.5314\815\30 11.5314.K.815.962"
"30 11.5314.K.815.967","2","1","YES","VJMsg\30 11.5314.K.815.967 | VJMsg\30 11\30 11.5314\815\30 11.5314.K.815.967"
"30 11.5314.K.815.966","2","1","YES","VJMsg\30 11.5314.K.815.966 | VJMsg\30 11\30 11.5314\815\30 11.5314.K.815.966"
"30 11.5314.K.815.965","2","1","YES","VJMsg\30 11.5314.K.815.965 | VJMsg\30 11\30 11.5314\815\30 11.5314.K.815.965"
"30 11.5324.3.710.973","2","1","YES","VJMsg\30 11.5324.3.710.973 | VJMsg\30 11\30 11.5324\710720\30 11.5324.3.710.973"
"30 11.5324.K.045.908","2","1","YES","VJMsg\30 11.5324.K.045.908 | VJMsg\30 11\30 直管\5324QH\30 11.5324.K.045.908"
"30 11.5324.K.045.907","2","1","YES","VJMsg\30 11.5324.K.045.907 | VJMsg\30 11\30 11.5324\045\30 11.5324.K.045.907"
"30 11.5324.K.045.906","2","1","YES","VJMsg\30 11.5324.K.045.906 | VJMsg\30 11\30 11.5324\045\30 11.5324.K.045.906"
"30 11.5324.K.045.914","2","1","YES","VJMsg\30 11.5324.K.045.914 | VJMsg\30 11\30 11.5324\045\30 11.5324.K.045.914"
"30 11.5324.K.045.912","2","1","YES","VJMsg\30 11.5324.K.045.912 | VJMsg\30 11\30 11.5324\045\30 11.5324.K.045.912"
"30 11.5324.K.045.909","2","1","YES","VJMsg\30 11.5324.K.045.909 | VJMsg\30 11\30 直管\5324QH\30 11.5324.K.045.909"
"30 11.5324.K.045.902","2","1","YES","VJMsg\30 11.5324.K.045.902 | VJMsg\30 11\30 11.5324\045\30 11.5324.K.045.902"
"30 11.5324.K.045.901","2","1","YES","VJMsg\30 11.5324.K.045.901 | VJMsg\30 11\30 11.5324\045\30 11.5324.K.045.901"
"30 11.5324.K.040.995","2","1","YES","VJMsg\30 11.5324.K.040.995 | VJMsg\30 11\30 11.5324\040\30 11.5324.K.040.995"
"30 11.5324.K.045.905","2","1","YES","VJMsg\30 11.5324.K.045.905 | VJMsg\30 11\30 11.5324\045\30 11.5324.K.045.905"
"30 11.5324.K.045.904","2","1","YES","VJMsg\30 11.5324.K.045.904 | VJMsg\30 11\30 11.5324\045\30 11.5324.K.045.904"
"30 11.5324.K.045.903","2","1","YES","VJMsg\30 11.5324.K.045.903 | VJMsg\30 11\30 11.5324\045\30 11.5324.K.045.903"
"30 11.5324.K.045.932","2","1","YES","VJMsg\30 11.5324.K.045.932 | VJMsg\30 11\30 11.5324\045\30 11.5324.K.045.932"
"30 11.5324.K.045.931","2","1","YES","VJMsg\30 11.5324.K.045.931 | VJMsg\30 11\30 直管\5324QH\30 11.5324.K.045.931"
"30 11.5324.K.045.928","2","1","YES","VJMsg\30 11.5324.K.045.928 | VJMsg\30 11\30 11.5324\045\30 11.5324.K.045.928"
"30 11.5324.K.045.935","2","1","YES","VJMsg\30 11.5324.K.045.935 | VJMsg\30 11\30 11.5324\045\30 11.5324.K.045.935"
"30 11.5324.K.045.934","2","1","YES","VJMsg\30 11.5324.K.045.934 | VJMsg\30 11\30 11.5324\045\30 11.5324.K.045.934"
"30 11.5324.K.045.933","2","1","YES","VJMsg\30 11.5324.K.045.933 | VJMsg\30 11\30 11.5324\045\30 11.5324.K.045.933"
"30 11.5324.K.045.919","2","1","YES","VJMsg\30 11.5324.K.045.919 | VJMsg\30 11\30 直管\5324QH\30 11.5324.K.045.919"
"30 11.5324.K.045.916","2","1","YES","VJMsg\30 11.5324.K.045.916 | VJMsg\30 11\30 直管\5324QH\30 11.5324.K.045.916"
"30 11.5324.K.045.915","2","1","YES","VJMsg\30 11.5324.K.045.915 | VJMsg\30 11\30 11.5324\045\30 11.5324.K.045.915"
"30 11.5324.K.045.925","2","1","YES","VJMsg\30 11.5324.K.045.925 | VJMsg\30 11\30 11.5324\045\30 11.5324.K.045.925"
"30 11.5324.K.045.924","2","1","YES","VJMsg\30 11.5324.K.045.924 | VJMsg\30 11\30 11.5324\045\30 11.5324.K.045.924"
"30 11.5324.K.045.923","2","1","YES","VJMsg\30 11.5324.K.045.923 | VJMsg\30 11\30 11.5324\045\30 11.5324.K.045.923"
"30 11.5324.K.040.949","2","1","YES","VJMsg\30 11.5324.K.040.949 | VJMsg\30 11\30 11.5324\040\30 11.5324.K.040.949"
"30 11.5324.K.040.948","2","1","YES","VJMsg\30 11.5324.K.040.948 | VJMsg\30 11\30 11.5324\040\30 11.5324.K.040.948"
"30 11.5324.K.040.947","2","1","YES","VJMsg\30 11.5324.K.040.947 | VJMsg\30 11\30 11.5324\040\30 11.5324.K.040.947"
"30 11.5324.K.040.952","2","1","YES","VJMsg\30 11.5324.K.040.952 | VJMsg\30 11\30 11.5324\040\30 11.5324.K.040.952"
"30 11.5324.K.040.951","2","1","YES","VJMsg\30 11.5324.K.040.951 | VJMsg\30 11\30 11.5324\040\30 11.5324.K.040.951"
"30 11.5324.K.040.950","2","1","YES","VJMsg\30 11.5324.K.040.950 | VJMsg\30 11\30 11.5324\040\30 11.5324.K.040.950"
"30 11.5324.K.040.936","2","1","YES","VJMsg\30 11.5324.K.040.936 | VJMsg\30 11\30 11.5324\040\30 11.5324.K.040.936"
"30 11.5324.K.040.925","2","1","YES","VJMsg\30 11.5324.K.040.925 | VJMsg\30 11\30 11.5324\040\30 11.5324.K.040.925"
"30 11.5324.K.040.924","2","1","YES","VJMsg\30 11.5324.K.040.924 | VJMsg\30 11\30 11.5324\040\30 11.5324.K.040.924"
"30 11.5324.K.040.943","2","1","YES","VJMsg\30 11.5324.K.040.943 | VJMsg\30 11\30 11.5324\040\30 11.5324.K.040.943"
"30 11.5324.K.040.939","2","1","YES","VJMsg\30 11.5324.K.040.939 | VJMsg\30 11\30 11.5324\040\30 11.5324.K.040.939"
"30 11.5324.K.040.938","2","1","YES","VJMsg\30 11.5324.K.040.938 | VJMsg\30 11\30 11.5324\040\30 11.5324.K.040.938"
"30 11.5324.K.040.991","2","1","YES","VJMsg\30 11.5324.K.040.991 | VJMsg\30 11\30 11.5324\040\30 11.5324.K.040.991"
"30 11.5324.K.040.990","2","1","YES","VJMsg\30 11.5324.K.040.990 | VJMsg\30 11\30 11.5324\040\30 11.5324.K.040.990"
"30 11.5324.K.040.989","2","1","YES","VJMsg\30 11.5324.K.040.989 | VJMsg\30 11\30 11.5324\040\30 11.5324.K.040.989"
"30 11.5324.K.040.994","2","1","YES","VJMsg\30 11.5324.K.040.994 | VJMsg\30 11\30 11.5324\040\30 11.5324.K.040.994"
"30 11.5324.K.040.993","2","1","YES","VJMsg\30 11.5324.K.040.993 | VJMsg\30 11\30 11.5324\040\30 11.5324.K.040.993"
"30 11.5324.K.040.992","2","1","YES","VJMsg\30 11.5324.K.040.992 | VJMsg\30 11\30 11.5324\040\30 11.5324.K.040.992"
"30 11.5324.K.040.972","2","1","YES","VJMsg\30 11.5324.K.040.972 | VJMsg\30 11\30 直管\5324QH\30 11.5324.K.040.972"
"30 11.5324.K.040.965","2","1","YES","VJMsg\30 11.5324.K.040.965 | VJMsg\30 11\30 11.5324\040\30 11.5324.K.040.965"
"30 11.5324.K.040.958","2","1","YES","VJMsg\30 11.5324.K.040.958 | VJMsg\30 11\30 11.5324\040\30 11.5324.K.040.958"
"30 11.5324.K.040.988","2","1","YES","VJMsg\30 11.5324.K.040.988 | VJMsg\30 11\30 11.5324\040\30 11.5324.K.040.988"
"30 11.5324.K.040.985","2","1","YES","VJMsg\30 11.5324.K.040.985 | VJMsg\30 11\30 直管\5324QH\30 11.5324.K.040.985"
"30 11.5324.K.040.973","2","1","YES","VJMsg\30 11.5324.K.040.973 | VJMsg\30 11\30 直管\5324QH\30 11.5324.K.040.973"
"30 11.5324.K.045.936","2","1","YES","VJMsg\30 11.5324.K.045.936 | VJMsg\30 11\30 11.5324\045\30 11.5324.K.045.936"
"30 11.5324.K.500.901","2","1","YES","VJMsg\30 11.5324.K.500.901 | VJMsg\30 11\30 11.5324\500\30 11.5324.K.500.901"
"30 11.5324.K.400.932","2","2","NO","VJMsg\30 11.5324.K.400.932 | VJMsg\30 11\30 11.5324\400\30 11.5324.K.400.932"
"30 11.5324.K.400.931","2","1","YES","VJMsg\30 11.5324.K.400.931 | VJMsg\30 11\30 11.5324\400\30 11.5324.K.400.931"
"30 11.5324.K.500.905","2","1","YES","VJMsg\30 11.5324.K.500.905 | VJMsg\30 11\30 11.5324\500\30 11.5324.K.500.905"
"30 11.5324.K.500.903","2","1","YES","VJMsg\30 11.5324.K.500.903 | VJMsg\30 11\30 11.5324\500\30 11.5324.K.500.903"
"30 11.5324.K.500.902","2","1","YES","VJMsg\30 11.5324.K.500.902 | VJMsg\30红牌\TL\30 11.5324.K.500.902"
"30 11.5324.K.400.926","2","1","YES","VJMsg\30 11.5324.K.400.926 | VJMsg\30 11\30 11.5324\400\30 11.5324.K.400.926"
"30 11.5324.K.400.922","2","1","YES","VJMsg\30 11.5324.K.400.922 | VJMsg\30 11\30 11.5324\400\30 11.5324.K.400.922"
"30 11.5324.K.400.917","2","1","YES","VJMsg\30 11.5324.K.400.917 | VJMsg\30 11\30 11.5324\400\30 11.5324.K.400.917"
"30 11.5324.K.400.930","2","1","YES","VJMsg\30 11.5324.K.400.930 | VJMsg\30 11\30 11.5324\400\30 11.5324.K.400.930"
"30 11.5324.K.400.929","2","1","YES","VJMsg\30 11.5324.K.400.929 | VJMsg\30 11\30 铝管\5324LG  30浅灰\LG5324  30\30 11.5324.K.400.929"
"30 11.5324.K.400.927","2","1","YES","VJMsg\30 11.5324.K.400.927 | VJMsg\30 11\30 11.5324\400\30 11.5324.K.400.927"
"30 11.5314.K.400.926","2","1","YES","VJMsg\30 11.5314.K.400.926 | VJMsg\30 11\30 11.5314\400\30 11.5314.K.400.926"
"30 11.5324.K.500.916","2","1","YES","VJMsg\30 11.5324.K.500.916 | VJMsg\30 11\30 11.5324\500\30 11.5324.K.500.916"
"30 11.5324.K.500.915","2","1","YES","VJMsg\30 11.5324.K.500.915 | VJMsg\30 11\30 11.5324\500\30 11.5324.K.500.915"
"30 11.5324.K.555.904","2","1","YES","VJMsg\30 11.5324.K.555.904 | VJMsg\30 11\30 11.5324\555\30 11.5324.K.555.904"
"30 11.5324.K.555.903","2","1","YES","VJMsg\30 11.5324.K.555.903 | VJMsg\30 11\30 11.5324\555\30 11.5324.K.555.903"
"30 11.5324.K.500.956","2","1","YES","VJMsg\30 11.5324.K.500.956 | VJMsg\30 11\30 11.5324\500\30 11.5324.K.500.956"
"30 11.5324.K.500.911","2","1","YES","VJMsg\30 11.5324.K.500.911 | VJMsg\30 11\30 11.5324\500\30 11.5324.K.500.911"
"30 11.5324.K.500.910","2","1","YES","VJMsg\30 11.5324.K.500.910 | VJMsg\30 11\30 11.5324\500\30 11.5324.K.500.910"
"30 11.5324.K.500.908","2","1","YES","VJMsg\30 11.5324.K.500.908 | VJMsg\30 11\30 11.5324\500\30 11.5324.K.500.908"
"30 11.5324.K.500.914","2","1","YES","VJMsg\30 11.5324.K.500.914 | VJMsg\30 11\30 11.5324\500\30 11.5324.K.500.914"
"30 11.5324.K.500.913","2","1","YES","VJMsg\30 11.5324.K.500.913 | VJMsg\30 11\30 11.5324\500\30 11.5324.K.500.913"
"30 11.5324.K.500.912","2","1","YES","VJMsg\30 11.5324.K.500.912 | VJMsg\30 11\30 11.5324\500\30 11.5324.K.500.912"
"30 11.5324.K.045.946","2","1","YES","VJMsg\30 11.5324.K.045.946 | VJMsg\30 11\30 11.5324\045\30 11.5324.K.045.946"
"30 11.5324.K.045.945","2","1","YES","VJMsg\30 11.5324.K.045.945 | VJMsg\30 11\30 11.5324\045\30 11.5324.K.045.945"
"30 11.5324.K.045.944","2","1","YES","VJMsg\30 11.5324.K.045.944 | VJMsg\30 11\30 11.5324\045\30 11.5324.K.045.944"
"30 11.5324.K.045.949","2","1","YES","VJMsg\30 11.5324.K.045.949 | VJMsg\30 11\30 直管\5324QH\30 11.5324.K.045.949"
"30 11.5324.K.045.948","2","1","YES","VJMsg\30 11.5324.K.045.948 | VJMsg\30 11\30 11.5324\045\30 11.5324.K.045.948"
"30 11.5324.K.045.947","2","1","YES","VJMsg\30 11.5324.K.045.947 | VJMsg\30 11\30 11.5324\045\30 11.5324.K.045.947"
"30 11.5324.K.045.939","2","1","YES","VJMsg\30 11.5324.K.045.939 | VJMsg\30 11\30 11.5324\045\30 11.5324.K.045.939"
"30 11.5324.K.045.938","2","1","YES","VJMsg\30 11.5324.K.045.938 | VJMsg\30 11\30 直管\5324QH\30 11.5324.K.045.938"
"30 11.5324.K.045.937","2","1","YES","VJMsg\30 11.5324.K.045.937 | VJMsg\30 11\30 直管\5324QH\30 11.5324.K.045.937"
"30 11.5324.K.045.943","2","1","YES","VJMsg\30 11.5324.K.045.943 | VJMsg\30 11\30 11.5324\045\30 11.5324.K.045.943"
"30 11.5324.K.045.941","2","1","YES","VJMsg\30 11.5324.K.045.941 | VJMsg\30 11\30 11.5324\045\30 11.5324.K.045.941"
"30 11.5324.K.045.940","2","1","YES","VJMsg\30 11.5324.K.045.940 | VJMsg\30 11\30 直管\5324QH\30 11.5324.K.045.940"
"30 11.5324.K.300.905","2","1","YES","VJMsg\30 11.5324.K.300.905 | VJMsg\30 11\30 11.5324\300\30 11.5324.K.300.905"
"30 11.5324.K.300.904","2","1","YES","VJMsg\30 11.5324.K.300.904 | VJMsg\30 11\30 11.5324\300\30 11.5324.K.300.904"
"30 11.5324.K.300.903","2","1","YES","VJMsg\30 11.5324.K.300.903 | VJMsg\30 11\30 11.5324\300\30 11.5324.K.300.903"
"30 11.5324.K.400.914","2","1","YES","VJMsg\30 11.5324.K.400.914 | VJMsg\30 11\30 11.5324\400\30 11.5324.K.400.914"
"30 11.5324.K.400.912","2","1","YES","VJMsg\30 11.5324.K.400.912 | VJMsg\30 11\30 11.5324\400\30 11.5324.K.400.912"
"30 11.5324.K.400.911","2","1","YES","VJMsg\30 11.5324.K.400.911 | VJMsg\30 11\30 11.5324\400\30 11.5324.K.400.911"
"30 11.5324.K.045.952","2","1","YES","VJMsg\30 11.5324.K.045.952 | VJMsg\30 11\30 11.5324\045\30 11.5324.K.045.952"
"30 11.5324.K.045.951","2","1","YES","VJMsg\30 11.5324.K.045.951 | VJMsg\30 11\30 11.5324\045\30 11.5324.K.045.951"
"30 11.5324.K.045.950","2","1","YES","VJMsg\30 11.5324.K.045.950 | VJMsg\30 11\30 直管\5324QH\30 11.5324.K.045.950"
"30 11.5324.K.300.902","2","1","YES","VJMsg\30 11.5324.K.300.902 | VJMsg\30 11\30 铝管\5324LG  30浅灰\LG5324  30\30 11.5324.K.300.902"
"30 11.5324.K.045.954","2","2","NO","VJMsg\30 11.5324.K.045.954 | VJMsg\30 11\30 11.5324\045\30 11.5324.K.045.954"
"30 11.5324.K.045.953","2","1","YES","VJMsg\30 11.5324.K.045.953 | VJMsg\30 11\30 11.5324\045\30 11.5324.K.045.953"
"30 11.5324.7.210.960","2","1","YES","VJMsg\30 11.5324.7.210.960 | VJMsg\30 11\30 11.5324\210\30 11.5324.7.210.960"
"30 11.5324.7.210.956","2","1","YES","VJMsg\30 11.5324.7.210.956 | VJMsg\30 11\30 11.5324\210\30 11.5324.7.210.956"
"30 11.5324.7.210.955","2","1","YES","VJMsg\30 11.5324.7.210.955 | VJMsg\30 11\30 11.5324\210\30 11.5324.7.210.955"
"30 11.5324.7.210.969","2","1","YES","VJMsg\30 11.5324.7.210.969 | VJMsg\30 11\30 11.5324\210\30 11.5324.7.210.969"
"30 11.5324.7.210.964","2","1","YES","VJMsg\30 11.5324.7.210.964 | VJMsg\30 11\30 11.5324\210\30 11.5324.7.210.964"
"30 11.5324.7.210.963","2","1","YES","VJMsg\30 11.5324.7.210.963 | VJMsg\30 11\30 11.5324\210\30 11.5324.7.210.963"
"30 11.5324.7.210.949","2","1","YES","VJMsg\30 11.5324.7.210.949 | VJMsg\30 11\30 11.5324\210\30 11.5324.7.210.949"
"30 11.5324.7.210.946","2","1","YES","VJMsg\30 11.5324.7.210.946 | VJMsg\30 11\30 11.5324\210\30 11.5324.7.210.946"
"30 11.5324.7.210.944","2","1","YES","VJMsg\30 11.5324.7.210.944 | VJMsg\30 11\30 11.5324\210\30 11.5324.7.210.944"
"30 11.5324.7.210.954","2","1","YES","VJMsg\30 11.5324.7.210.954 | VJMsg\30 11\30 11.5324\210\30 11.5324.7.210.954"
"30 11.5324.7.210.953","2","1","YES","VJMsg\30 11.5324.7.210.953 | VJMsg\30 11\30 11.5324\210\30 11.5324.7.210.953"
"30 11.5324.7.210.950","2","1","YES","VJMsg\30 11.5324.7.210.950 | VJMsg\30 11\30 11.5324\210\30 11.5324.7.210.950"
"30 11.5324.7.210.978","2","1","YES","VJMsg\30 11.5324.7.210.978 | VJMsg\30 11\30 11.5324\210\30 11.5324.7.210.978"
"30 11.5324.7.210.977","2","1","YES","VJMsg\30 11.5324.7.210.977 | VJMsg\30 11\30 11.5324\210\30 11.5324.7.210.977"
"30 11.5324.7.210.976","2","1","YES","VJMsg\30 11.5324.7.210.976 | VJMsg\30 11\30 11.5324\210\30 11.5324.7.210.976"
"30 11.5324.7.210.981","2","1","YES","VJMsg\30 11.5324.7.210.981 | VJMsg\30 11\30 铝管\5324LG  30浅灰\LG5324  30\30 11.5324.7.210.981"
"30 11.5324.7.210.980","2","1","YES","VJMsg\30 11.5324.7.210.980 | VJMsg\30 11\30 11.5324\210\30 11.5324.7.210.980"
"30 11.5324.7.210.979","2","1","YES","VJMsg\30 11.5324.7.210.979 | VJMsg\30 11\30 11.5324\210\30 11.5324.7.210.979"
"30 11.5324.7.210.972","2","1","YES","VJMsg\30 11.5324.7.210.972 | VJMsg\30 11\30 11.5324\210\30 11.5324.7.210.972"
"30 11.5324.7.210.971","2","1","YES","VJMsg\30 11.5324.7.210.971 | VJMsg\30 11\30 11.5324\210\30 11.5324.7.210.971"
"30 11.5324.7.210.970","2","1","YES","VJMsg\30 11.5324.7.210.970 | VJMsg\30 11\30 11.5324\210\30 11.5324.7.210.970"
"30 11.5324.7.210.975","2","1","YES","VJMsg\30 11.5324.7.210.975 | VJMsg\30 11\30 11.5324\210\30 11.5324.7.210.975"
"30 11.5324.7.210.974","2","1","YES","VJMsg\30 11.5324.7.210.974 | VJMsg\30 11\30 11.5324\210\30 11.5324.7.210.974"
"30 11.5324.7.210.973","2","1","YES","VJMsg\30 11.5324.7.210.973 | VJMsg\30 11\30 11.5324\210\30 11.5324.7.210.973"
"30 11.5324.3.720.909","2","1","YES","VJMsg\30 11.5324.3.720.909 | VJMsg\30 11\30 11.5324\710720\30 11.5324.3.720.909"
"30 11.5324.3.720.907","2","1","YES","VJMsg\30 11.5324.3.720.907 | VJMsg\30 11\30 11.5324\710720\30 11.5324.3.720.907"
"30 11.5324.3.720.905","2","1","YES","VJMsg\30 11.5324.3.720.905 | VJMsg\30 11\30 11.5324\710720\30 11.5324.3.720.905"
"30 11.5324.3.915.927","2","1","YES","VJMsg\30 11.5324.3.915.927 | VJMsg\30 11\30 11.5324\915910\30 11.5324.3.915.927"
"30 11.5324.3.910.945","2","1","YES","VJMsg\30 11.5324.3.910.945 | VJMsg\30 11\30 11.5324\30 11.5324.3.910.945"
"30 11.5324.3.720.911","2","1","YES","VJMsg\30 11.5324.3.720.911 | VJMsg\30 11\30 11.5324\710720\30 11.5324.3.720.911"
"30 11.5324.3.710.992","2","1","YES","VJMsg\30 11.5324.3.710.992 | VJMsg\30 11\30 11.5324\710720\30 11.5324.3.710.992"
"30 11.5324.3.710.989","2","1","YES","VJMsg\30 11.5324.3.710.989 | VJMsg\30 11\30 11.5324\710720\30 11.5324.3.710.989"
"30 11.5324.3.710.981","2","1","YES","VJMsg\30 11.5324.3.710.981 | VJMsg\30 11\30 11.5324\710720\30 11.5324.3.710.981"
"30 11.5324.3.720.902","2","1","YES","VJMsg\30 11.5324.3.720.902 | VJMsg\30 11\30 11.5324\710720\30 11.5324.3.720.902"
"30 11.5324.3.720.901","2","1","YES","VJMsg\30 11.5324.3.720.901 | VJMsg\30 11\30 11.5324\710720\30 11.5324.3.720.901"
"30 11.5324.3.710.993","2","1","YES","VJMsg\30 11.5324.3.710.993 | VJMsg\30 11\30 11.5324\710720\30 11.5324.3.710.993"
"30 11.5324.7.210.938","2","1","YES","VJMsg\30 11.5324.7.210.938 | VJMsg\30 11\30 11.5324\210\30 11.5324.7.210.938"
"30 11.5324.7.210.937","2","1","YES","VJMsg\30 11.5324.7.210.937 | VJMsg\30 11\30 11.5324\210\30 11.5324.7.210.937"
"30 11.5324.7.210.934","2","1","YES","VJMsg\30 11.5324.7.210.934 | VJMsg\30 11\30 铝管\5324LG  30浅灰\LG5324  30\30 11.5324.7.210.934"
"30 11.5324.7.210.942","2","1","YES","VJMsg\30 11.5324.7.210.942 | VJMsg\30 11\30 11.5324\210\30 11.5324.7.210.942"
"30 11.5324.7.210.940","2","1","YES","VJMsg\30 11.5324.7.210.940 | VJMsg\30 11\30 11.5324\210\30 11.5324.7.210.940"
"30 11.5324.7.210.939","2","1","YES","VJMsg\30 11.5324.7.210.939 | VJMsg\30 11\30 11.5324\210\30 11.5324.7.210.939"
"30 11.5324.3.915.955","2","1","YES","VJMsg\30 11.5324.3.915.955 | VJMsg\30 11\30 11.5324\915910\30 11.5324.3.915.955"
"30 11.5324.3.915.948","2","1","YES","VJMsg\30 11.5324.3.915.948 | VJMsg\30 11\30 11.5324\915910\30 11.5324.3.915.948"
"30 11.5324.3.915.936","2","1","YES","VJMsg\30 11.5324.3.915.936 | VJMsg\30 11\30 11.5324\915910\30 11.5324.3.915.936"
"30 11.5324.7.210.931","2","1","YES","VJMsg\30 11.5324.7.210.931 | VJMsg\30 11\30 11.5324\210\30 11.5324.7.210.931"
"30 11.5324.7.210.911","2","1","YES","VJMsg\30 11.5324.7.210.911 | VJMsg\30 11\30 11.5324\210\30 11.5324.7.210.911"
"30 11.5324.7.210.902","2","1","YES","VJMsg\30 11.5324.7.210.902 | VJMsg\30 11\30 11.5324\210\30 11.5324.7.210.902"
"30 11.5324.7.210.982","2","1","YES","VJMsg\30 11.5324.7.210.982 | VJMsg\30 11\30 11.5324\210\30 11.5324.7.210.982"
"30 11.5324.7.555.953","2","1","YES","VJMsg\30 11.5324.7.555.953 | VJMsg\30 11\30 11.5324\7555655\30 11.5324.7.555.953"
