"sha256","dup_count","action","keep_path","keep_rel_path","file_path","rel_path","top_dir","file_name","size","keep_score","reason_flags"
"64111210A8202DCC45C596244A151492FFF294A7B5E11DAA640E9160F068741A","3","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5324.A.655.904","VJMsg\J11BS.5324.A.655.904","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5324.A.655.904","VJMsg\J11BS.5324.A.655.904","VJMsg","J11BS.5324.A.655.904","9045","26",""
"64111210A8202DCC45C596244A151492FFF294A7B5E11DAA640E9160F068741A","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5324.A.655.904","VJMsg\J11BS.5324.A.655.904","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\QL\5334.A\5324.A\655\J11BS.5324.A.655.904","VJMsg\J11B钢管\QL\5334.A\5324.A\655\J11BS.5324.A.655.904","VJMsg","J11BS.5324.A.655.904","9045","54",""
"64111210A8202DCC45C596244A151492FFF294A7B5E11DAA640E9160F068741A","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5324.A.655.904","VJMsg\J11BS.5324.A.655.904","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\QL\5334.A\5324.A\655\904","VJMsg\J11B钢管\QL\5334.A\5324.A\655\904","VJMsg","904","9045","287","numeric_name|short_name"
"22D0EFD6E19FBC094EE61F770BABBDBAA077AD501F21418806EA8455B3C15336","2","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5324.A.655.905","VJMsg\J11BS.5324.A.655.905","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5324.A.655.905","VJMsg\J11BS.5324.A.655.905","VJMsg","J11BS.5324.A.655.905","7245","26",""
"22D0EFD6E19FBC094EE61F770BABBDBAA077AD501F21418806EA8455B3C15336","2","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5324.A.655.905","VJMsg\J11BS.5324.A.655.905","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\QL\5334.A\5324.A\655\J11BS.5324.A.655.905","VJMsg\J11B钢管\QL\5334.A\5324.A\655\J11BS.5324.A.655.905","VJMsg","J11BS.5324.A.655.905","7245","54",""
"827B2A87AC0D2321CFCFECBC929918A1307E01CB1FAB4D6C8FF4A8ED804533F0","3","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5324.A.655.906","VJMsg\J11BS.5324.A.655.906","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5324.A.655.906","VJMsg\J11BS.5324.A.655.906","VJMsg","J11BS.5324.A.655.906","9045","26",""
"827B2A87AC0D2321CFCFECBC929918A1307E01CB1FAB4D6C8FF4A8ED804533F0","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5324.A.655.906","VJMsg\J11BS.5324.A.655.906","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\QL\5334.A\5324.A\655\J11BS.5324.A.655.906","VJMsg\J11B钢管\QL\5334.A\5324.A\655\J11BS.5324.A.655.906","VJMsg","J11BS.5324.A.655.906","9045","54",""
"827B2A87AC0D2321CFCFECBC929918A1307E01CB1FAB4D6C8FF4A8ED804533F0","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5324.A.655.906","VJMsg\J11BS.5324.A.655.906","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\QL\5334.A\5324.A\655\6","VJMsg\J11B钢管\QL\5334.A\5324.A\655\6","VJMsg","6","9045","285","numeric_name|short_name"
"75E11C906212FCB3B8E76E43DC7D84E742370D5FB294A78C44726B7D3769A22D","3","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5324.A.655.910","VJMsg\J11BS.5324.A.655.910","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5324.A.655.910","VJMsg\J11BS.5324.A.655.910","VJMsg","J11BS.5324.A.655.910","7245","26",""
"75E11C906212FCB3B8E76E43DC7D84E742370D5FB294A78C44726B7D3769A22D","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5324.A.655.910","VJMsg\J11BS.5324.A.655.910","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\QL\5334.A\5324.A\655\J11BS.5324.A.655.910","VJMsg\J11B钢管\QL\5334.A\5324.A\655\J11BS.5324.A.655.910","VJMsg","J11BS.5324.A.655.910","7245","54",""
"75E11C906212FCB3B8E76E43DC7D84E742370D5FB294A78C44726B7D3769A22D","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5324.A.655.910","VJMsg\J11BS.5324.A.655.910","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\QL\5334.A\5324.A\655\10","VJMsg\J11B钢管\QL\5334.A\5324.A\655\10","VJMsg","10","7245","286","numeric_name|short_name"
"961E970FCBF2D0C23B146A82E09137A7A0C6C481EBEE009BC3B04EFE88AF3903","3","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5324.A.655.911","VJMsg\J11BS.5324.A.655.911","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5324.A.655.911","VJMsg\J11BS.5324.A.655.911","VJMsg","J11BS.5324.A.655.911","7245","26",""
"961E970FCBF2D0C23B146A82E09137A7A0C6C481EBEE009BC3B04EFE88AF3903","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5324.A.655.911","VJMsg\J11BS.5324.A.655.911","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\QL\5334.A\5324.A\655\J11BS.5324.A.655.911","VJMsg\J11B钢管\QL\5334.A\5324.A\655\J11BS.5324.A.655.911","VJMsg","J11BS.5324.A.655.911","7245","54",""
"961E970FCBF2D0C23B146A82E09137A7A0C6C481EBEE009BC3B04EFE88AF3903","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5324.A.655.911","VJMsg\J11BS.5324.A.655.911","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\QL\5334.A\5324.A\655\911","VJMsg\J11B钢管\QL\5334.A\5324.A\655\911","VJMsg","911","7245","287","numeric_name|short_name"
"ADF42E78B9F0A6CC2F069247BB8AFEAC27AEB644A9F7E9EF0307203A0E92BBD9","3","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5324.A.655.918","VJMsg\J11BS.5324.A.655.918","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5324.A.655.918","VJMsg\J11BS.5324.A.655.918","VJMsg","J11BS.5324.A.655.918","9045","26",""
"ADF42E78B9F0A6CC2F069247BB8AFEAC27AEB644A9F7E9EF0307203A0E92BBD9","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5324.A.655.918","VJMsg\J11BS.5324.A.655.918","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\QL\5334.A\5324.A\655\J11BS.5324.A.655.918","VJMsg\J11B钢管\QL\5334.A\5324.A\655\J11BS.5324.A.655.918","VJMsg","J11BS.5324.A.655.918","9045","54",""
"ADF42E78B9F0A6CC2F069247BB8AFEAC27AEB644A9F7E9EF0307203A0E92BBD9","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5324.A.655.918","VJMsg\J11BS.5324.A.655.918","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\QL\5334.A\5324.A\655\18","VJMsg\J11B钢管\QL\5334.A\5324.A\655\18","VJMsg","18","9045","286","numeric_name|short_name"
"74BB5953407398672051A348D54D2C1823DEB0A24E1B5A26716BD718AA74D557","3","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5324.A.655.919","VJMsg\J11BS.5324.A.655.919","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5324.A.655.919","VJMsg\J11BS.5324.A.655.919","VJMsg","J11BS.5324.A.655.919","7245","26",""
"74BB5953407398672051A348D54D2C1823DEB0A24E1B5A26716BD718AA74D557","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5324.A.655.919","VJMsg\J11BS.5324.A.655.919","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\QL\5334.A\5324.A\655\J11BS.5324.A.655.919","VJMsg\J11B钢管\QL\5334.A\5324.A\655\J11BS.5324.A.655.919","VJMsg","J11BS.5324.A.655.919","7245","54",""
"74BB5953407398672051A348D54D2C1823DEB0A24E1B5A26716BD718AA74D557","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5324.A.655.919","VJMsg\J11BS.5324.A.655.919","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\QL\5334.A\5324.A\655\919","VJMsg\J11B钢管\QL\5334.A\5324.A\655\919","VJMsg","919","7245","287","numeric_name|short_name"
"549E27045E02F1A6EC532724D845A3AF44114144EACEE8CBC4447D30381CA26A","3","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5324.A.655.971","VJMsg\J11BS.5324.A.655.971","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5324.A.655.971","VJMsg\J11BS.5324.A.655.971","VJMsg","J11BS.5324.A.655.971","7245","26",""
"549E27045E02F1A6EC532724D845A3AF44114144EACEE8CBC4447D30381CA26A","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5324.A.655.971","VJMsg\J11BS.5324.A.655.971","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\QL\5334.A\5324.A\655\J11BS.5324.A.655.971","VJMsg\J11B钢管\QL\5334.A\5324.A\655\J11BS.5324.A.655.971","VJMsg","J11BS.5324.A.655.971","7245","54",""
"549E27045E02F1A6EC532724D845A3AF44114144EACEE8CBC4447D30381CA26A","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5324.A.655.971","VJMsg\J11BS.5324.A.655.971","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\QL\5334.A\5324.A\655\71","VJMsg\J11B钢管\QL\5334.A\5324.A\655\71","VJMsg","71","7245","286","numeric_name|short_name"
"9AE3F9B903EC8428B979DC3F98C25FD85E8990FC337278913F83B8416B1ED65D","3","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5324.A.655.972","VJMsg\J11BS.5324.A.655.972","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5324.A.655.972","VJMsg\J11BS.5324.A.655.972","VJMsg","J11BS.5324.A.655.972","7245","26",""
"9AE3F9B903EC8428B979DC3F98C25FD85E8990FC337278913F83B8416B1ED65D","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5324.A.655.972","VJMsg\J11BS.5324.A.655.972","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\QL\5334.A\5324.A\655\J11BS.5324.A.655.972","VJMsg\J11B钢管\QL\5334.A\5324.A\655\J11BS.5324.A.655.972","VJMsg","J11BS.5324.A.655.972","7245","54",""
"9AE3F9B903EC8428B979DC3F98C25FD85E8990FC337278913F83B8416B1ED65D","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5324.A.655.972","VJMsg\J11BS.5324.A.655.972","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\QL\5334.A\5324.A\655\72","VJMsg\J11B钢管\QL\5334.A\5324.A\655\72","VJMsg","72","7245","286","numeric_name|short_name"
"5522C0E2BF56F9B615A6A02C99E01F1BBC51D65E17042A5E96D4C35CFF412E5D","3","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5334.A.010.902","VJMsg\J11BS.5334.A.010.902","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5334.A.010.902","VJMsg\J11BS.5334.A.010.902","VJMsg","J11BS.5334.A.010.902","9045","26",""
"5522C0E2BF56F9B615A6A02C99E01F1BBC51D65E17042A5E96D4C35CFF412E5D","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5334.A.010.902","VJMsg\J11BS.5334.A.010.902","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\QL\5334.A\010\J11BS.5334.A.010.902","VJMsg\J11B钢管\QL\5334.A\010\J11BS.5334.A.010.902","VJMsg","J11BS.5334.A.010.902","9045","47",""
"5522C0E2BF56F9B615A6A02C99E01F1BBC51D65E17042A5E96D4C35CFF412E5D","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5334.A.010.902","VJMsg\J11BS.5334.A.010.902","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\QL\5334.A\010\2","VJMsg\J11B钢管\QL\5334.A\010\2","VJMsg","2","9045","278","numeric_name|short_name"
"4DC3CFD03D8D999FF1023F0736F647FEDF1672DB317D8A85B1CB4FBC187F3306","3","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5334.A.010.903","VJMsg\J11BS.5334.A.010.903","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5334.A.010.903","VJMsg\J11BS.5334.A.010.903","VJMsg","J11BS.5334.A.010.903","9045","26",""
"4DC3CFD03D8D999FF1023F0736F647FEDF1672DB317D8A85B1CB4FBC187F3306","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5334.A.010.903","VJMsg\J11BS.5334.A.010.903","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\QL\5334.A\010\J11BS.5334.A.010.903","VJMsg\J11B钢管\QL\5334.A\010\J11BS.5334.A.010.903","VJMsg","J11BS.5334.A.010.903","9045","47",""
"4DC3CFD03D8D999FF1023F0736F647FEDF1672DB317D8A85B1CB4FBC187F3306","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5334.A.010.903","VJMsg\J11BS.5334.A.010.903","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\QL\5334.A\010\3","VJMsg\J11B钢管\QL\5334.A\010\3","VJMsg","3","9045","278","numeric_name|short_name"
"895B732C3B2A1CD6C09C37FB6FBA4A23DEA07418B232553570E8228BB5EF3912","3","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5334.A.010.904","VJMsg\J11BS.5334.A.010.904","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5334.A.010.904","VJMsg\J11BS.5334.A.010.904","VJMsg","J11BS.5334.A.010.904","9045","26",""
"895B732C3B2A1CD6C09C37FB6FBA4A23DEA07418B232553570E8228BB5EF3912","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5334.A.010.904","VJMsg\J11BS.5334.A.010.904","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\QL\5334.A\010\J11BS.5334.A.010.904","VJMsg\J11B钢管\QL\5334.A\010\J11BS.5334.A.010.904","VJMsg","J11BS.5334.A.010.904","9045","47",""
"895B732C3B2A1CD6C09C37FB6FBA4A23DEA07418B232553570E8228BB5EF3912","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5334.A.010.904","VJMsg\J11BS.5334.A.010.904","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\QL\5334.A\010\4","VJMsg\J11B钢管\QL\5334.A\010\4","VJMsg","4","9045","278","numeric_name|short_name"
"4388EA2B984327ADF5C4697B98E90968326C26A0126057BB5878EA0B68AC46E6","3","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5334.A.010.905","VJMsg\J11BS.5334.A.010.905","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5334.A.010.905","VJMsg\J11BS.5334.A.010.905","VJMsg","J11BS.5334.A.010.905","9045","26",""
"4388EA2B984327ADF5C4697B98E90968326C26A0126057BB5878EA0B68AC46E6","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5334.A.010.905","VJMsg\J11BS.5334.A.010.905","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\QL\5334.A\010\J11BS.5334.A.010.905","VJMsg\J11B钢管\QL\5334.A\010\J11BS.5334.A.010.905","VJMsg","J11BS.5334.A.010.905","9045","47",""
"4388EA2B984327ADF5C4697B98E90968326C26A0126057BB5878EA0B68AC46E6","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5334.A.010.905","VJMsg\J11BS.5334.A.010.905","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\QL\5334.A\010\5","VJMsg\J11B钢管\QL\5334.A\010\5","VJMsg","5","9045","278","numeric_name|short_name"
"AE2F0CB1A51EF63E355CC00955DE38B67CCE82AD0B3A555895463593E68AB000","3","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5334.A.010.906","VJMsg\J11BS.5334.A.010.906","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5334.A.010.906","VJMsg\J11BS.5334.A.010.906","VJMsg","J11BS.5334.A.010.906","9045","26",""
"AE2F0CB1A51EF63E355CC00955DE38B67CCE82AD0B3A555895463593E68AB000","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5334.A.010.906","VJMsg\J11BS.5334.A.010.906","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\QL\5334.A\010\J11BS.5334.A.010.906","VJMsg\J11B钢管\QL\5334.A\010\J11BS.5334.A.010.906","VJMsg","J11BS.5334.A.010.906","9045","47",""
"AE2F0CB1A51EF63E355CC00955DE38B67CCE82AD0B3A555895463593E68AB000","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5334.A.010.906","VJMsg\J11BS.5334.A.010.906","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\QL\5334.A\010\6","VJMsg\J11B钢管\QL\5334.A\010\6","VJMsg","6","9045","278","numeric_name|short_name"
"6A4C0D4C6114A1763E8DF5433B5C6775FCF688D3D32F6178426F15B5E52F12EB","3","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5334.A.010.908","VJMsg\J11BS.5334.A.010.908","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5334.A.010.908","VJMsg\J11BS.5334.A.010.908","VJMsg","J11BS.5334.A.010.908","9045","26",""
"6A4C0D4C6114A1763E8DF5433B5C6775FCF688D3D32F6178426F15B5E52F12EB","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5334.A.010.908","VJMsg\J11BS.5334.A.010.908","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\QL\5334.A\010\J11BS.5334.A.010.908","VJMsg\J11B钢管\QL\5334.A\010\J11BS.5334.A.010.908","VJMsg","J11BS.5334.A.010.908","9045","47",""
"6A4C0D4C6114A1763E8DF5433B5C6775FCF688D3D32F6178426F15B5E52F12EB","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5334.A.010.908","VJMsg\J11BS.5334.A.010.908","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\QL\5334.A\010\8","VJMsg\J11B钢管\QL\5334.A\010\8","VJMsg","8","9045","278","numeric_name|short_name"
"6E74F6639EDB8053FDD6E7B88DE1AB5A7DA775F63670C0B4C9AD6C66AB2CF015","3","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5334.A.010.909","VJMsg\J11BS.5334.A.010.909","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5334.A.010.909","VJMsg\J11BS.5334.A.010.909","VJMsg","J11BS.5334.A.010.909","9045","26",""
"6E74F6639EDB8053FDD6E7B88DE1AB5A7DA775F63670C0B4C9AD6C66AB2CF015","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5334.A.010.909","VJMsg\J11BS.5334.A.010.909","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\QL\5334.A\010\J11BS.5334.A.010.909","VJMsg\J11B钢管\QL\5334.A\010\J11BS.5334.A.010.909","VJMsg","J11BS.5334.A.010.909","9045","47",""
"6E74F6639EDB8053FDD6E7B88DE1AB5A7DA775F63670C0B4C9AD6C66AB2CF015","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5334.A.010.909","VJMsg\J11BS.5334.A.010.909","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\QL\5334.A\010\9","VJMsg\J11B钢管\QL\5334.A\010\9","VJMsg","9","9045","278","numeric_name|short_name"
"56F7272AB70CF7285B8034886042069DDB833122D5339636D7ACFD07F283A786","3","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5334.A.010.910","VJMsg\J11BS.5334.A.010.910","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5334.A.010.910","VJMsg\J11BS.5334.A.010.910","VJMsg","J11BS.5334.A.010.910","9045","26",""
"56F7272AB70CF7285B8034886042069DDB833122D5339636D7ACFD07F283A786","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5334.A.010.910","VJMsg\J11BS.5334.A.010.910","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\QL\5334.A\010\J11BS.5334.A.010.910","VJMsg\J11B钢管\QL\5334.A\010\J11BS.5334.A.010.910","VJMsg","J11BS.5334.A.010.910","9045","47",""
"56F7272AB70CF7285B8034886042069DDB833122D5339636D7ACFD07F283A786","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5334.A.010.910","VJMsg\J11BS.5334.A.010.910","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\QL\5334.A\010\10","VJMsg\J11B钢管\QL\5334.A\010\10","VJMsg","10","9045","279","numeric_name|short_name"
"4A21E6CB102368AA3B7883FF6A83E058BF404827604416B280A5206E34D461F6","3","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5334.A.010.911","VJMsg\J11BS.5334.A.010.911","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5334.A.010.911","VJMsg\J11BS.5334.A.010.911","VJMsg","J11BS.5334.A.010.911","9045","26",""
"4A21E6CB102368AA3B7883FF6A83E058BF404827604416B280A5206E34D461F6","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5334.A.010.911","VJMsg\J11BS.5334.A.010.911","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\QL\5334.A\010\J11BS.5334.A.010.911","VJMsg\J11B钢管\QL\5334.A\010\J11BS.5334.A.010.911","VJMsg","J11BS.5334.A.010.911","9045","47",""
"4A21E6CB102368AA3B7883FF6A83E058BF404827604416B280A5206E34D461F6","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5334.A.010.911","VJMsg\J11BS.5334.A.010.911","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\QL\5334.A\010\11","VJMsg\J11B钢管\QL\5334.A\010\11","VJMsg","11","9045","279","numeric_name|short_name"
"86AB9C5B0B9195335D76FFD74A0FFA533EE61A2A211F05D6405DD49C8FF90D72","3","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5334.A.010.913","VJMsg\J11BS.5334.A.010.913","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5334.A.010.913","VJMsg\J11BS.5334.A.010.913","VJMsg","J11BS.5334.A.010.913","9045","26",""
"86AB9C5B0B9195335D76FFD74A0FFA533EE61A2A211F05D6405DD49C8FF90D72","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5334.A.010.913","VJMsg\J11BS.5334.A.010.913","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\QL\5334.A\010\J11BS.5334.A.010.913","VJMsg\J11B钢管\QL\5334.A\010\J11BS.5334.A.010.913","VJMsg","J11BS.5334.A.010.913","9045","47",""
"86AB9C5B0B9195335D76FFD74A0FFA533EE61A2A211F05D6405DD49C8FF90D72","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5334.A.010.913","VJMsg\J11BS.5334.A.010.913","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\QL\5334.A\010\13","VJMsg\J11B钢管\QL\5334.A\010\13","VJMsg","13","9045","279","numeric_name|short_name"
"AC5816D9427048927C6C2715E31EE4A3557A05155BE6F187FC5CA03245DF0375","3","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5334.A.010.914","VJMsg\J11BS.5334.A.010.914","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5334.A.010.914","VJMsg\J11BS.5334.A.010.914","VJMsg","J11BS.5334.A.010.914","9045","26",""
"AC5816D9427048927C6C2715E31EE4A3557A05155BE6F187FC5CA03245DF0375","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11BS.5334.A.010.914","VJMsg\J11BS.5334.A.010.914","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\J11B钢管\QL\5334.A\010\J11BS.5334.A.010.914","VJMsg\J11B钢管\QL\5334.A\010\J11BS.5334.A.010.914","VJMsg","J11BS.5334.A.010.914","9045","47",""
